,leiden
exos-3,1
F59C6.5,7
F59C6.12,4
dhhc-12,10
F59C6.3,8
F59C6.14,2
F59C6.11,2
tli-1,0
snx-27,1
F25H2.3,3
F25H2.4,0
ndk-1,7
F25H2.6,0
F25H2.7,1
ubc-25,0
pas-5,0
rla-0,7
tct-1,7
F25H2.12,4
rtel-1,4
F29C6.1,3
hsp-12.1,7
lst-1,1
set-18,7
T22A3.12,4
T22A3.6,6
pash-1,1
lam-3,7
mafr-1,0
arch-1,1
B0511.6,0
cutl-14,2
B0511.7,1
B0511.19,4
B0511.13,1
mrps-30,0
cdc-26,0
eif-3.E,1
B0511.17,11
tag-344,15
B0511.11,2
B0511.2,1
B0511.12,0
fkb-7,0
C34B2.4,8
C34B2.3,8
C34B2.5,1
lonp-1,1
C34B2.10,0
sdha-2,1
C34B2.8,0
kbp-5,1
tag-272,3
C34B2.11,1
C34B2.9,2
B0205.10,6
B0205.1,1
B0205.9,1
srz-85,9
B0205.14,5
B0205.13,2
B0205.8,0
B0205.12,4
rpn-10,0
mrpl-9,1
kin-3,0
B0205.6,0
B0205.5,4
B0205.4,4
daf-16,0
gpx-8,3
F55A3.6,6
spt-16,0
F55A3.2,1
marc-6,1
C35E7.9,3
C35E7.8,3
C35E7.10,4
C35E7.7,3
C35E7.6,2
C35E7.5,0
C35E7.4,0
C35E7.3,2
C35E7.2,2
C35E7.11,7
vet-2,1
Y37F4.3,8
Y37F4.2,5
Y37F4.1,5
Y37F4.5,5
Y37F4.7,5
Y37F4.8,2
Y37F4.6,1
nspd-10,3
lrk-1,1
mop-25.3,3
srt-62,5
srt-61,9
F49D11.6,2
F49D11.4,3
F49D11.3,3
F49D11.11,5
F49D11.2,5
cpn-4,2
F49D11.10,1
tag-296,1
F49D11.14,12
prp-17,1
Y95D11A.3,0
Y95D11A.1,0
spe-38,6
impt-1,1
Y52B11A.3,1
Y52B11A.4,2
Y52B11A.20,2
Y52B11A.12,1
clec-92,6
mltn-2,8
Y52B11A.8,3
dxbp-1,1
Y52B11A.10,1
Y52B11A.18,3
Y52B11A.19,4
Y52B11A.11,4
hmr-1,0
Y52B11B.1,6
clec-97,15
clec-99,11
Y52B11C.1,4
F28D9.4,1
rsr-1,0
sri-5,3
ztf-6,0
ins-36,3
Y53H1A.7,4
rsy-1,1
Y53H1A.2,4
nfya-2,1
F46A8.8,5
F46A8.7,10
F46A8.11,3
F36D1.8,3
F36D1.7,5
F36D1.5,6
F36D1.15,9
F36D1.6,9
F36D1.23,3
F36D1.9,1
madf-2,1
sru-47,8
Y53H1B.2,13
cutl-10,1
Y53H1B.4,3
H25P06.5,6
hxk-2,0
cdk-9,1
M04D5.1,6
M04D5.3,6
oac-34,8
pes-2.2,2
F56G4.7,9
F56G4.6,1
F56G4.4,1
png-1,0
aat-9,1
ego-2,1
Y53H1C.3,3
C27C7.7,3
nhr-74,6
C27C7.1,3
ZK1025.3,3
bah-1,6
nhr-113,8
K08C9.5,2
K08C9.2,11
col-65,13
K08C9.7,6
K08C9.6,9
F32B4.8,2
F32B4.1,2
F32B4.2,6
abhd-11.1,4
F32B4.4,1
F32B4.5,7
dys-1,0
F15D3.9,4
clec-101,12
F15D3.4,3
F15D3.5,6
F15D3.6,2
timm-23,0
pals-1,3
spe-9,6
C17D12.5,3
unc-75,1
C17D12.7,1
dhhc-7,0
W04G5.4,6
rab-11.2,6
W04G5.5,6
W04G5.10,10
kin-23,9
W04G5.16,8
W04G5.8,4
kpc-1,0
scrm-4,4
F11A6.15,3
scrm-1,1
T22H2.4,0
sri-11,1
pgrn-1,1
F35E2.8,4
F35E2.9,8
F35E2.2,4
F35E2.1,10
F35E2.5,6
Y47H9B.2,3
vab-10,0
T02G6.1,11
T02G6.2,4
T02G6.4,6
T02G6.3,10
T02G6.5,1
T02G6.6,10
T02G6.11,3
T02G6.7,8
Y47H9C.1,9
dhhc-2,3
ced-1,0
dnj-27,0
csp-3,12
eif-2Bbeta,1
Y47H9C.8,0
fbxa-216,4
exo-3,1
R09B3.2,0
R09B3.3,7
ubc-12,0
mag-1,0
hda-3,0
fdps-1,1
wve-1,4
R06C1.4,7
R06C1.6,2
hsf-1,0
Y53C10A.15,8
rga-2,1
Y53C10A.5,2
Y53C10A.6,1
abt-5,6
Y53C10A.10,6
F58D5.7,6
F58D5.5,0
F58D5.9,4
ksr-2,2
hrp-2,0
F58D5.2,5
F58D5.3,2
clp-3,6
Y47H10A.2,4
Y47H10A.3,3
Y47H10A.4,0
Y47H10A.5,5
rrf-2,4
M01G12.14,8
M01G12.9,2
M01G12.7,5
M01G12.6,5
M01G12.10,10
srw-111,12
sri-13,10
sri-17,14
sri-16,6
F15H9.1,5
R05D7.1,0
R05D7.2,5
R05D7.3,2
abhd-11.2,1
R05D7.5,4
R05D7.7,4
C15C6.1,2
C15C6.2,6
C15C6.3,0
C15C6.4,1
sdz-14,1
F14B6.2,2
F14B6.3,0
F14B6.6,4
F14B6.4,3
oac-16,15
nhr-82,12
F41D3.6,8
F41D3.9,10
F41D3.11,10
F56H6.1,6
F56H6.13,6
F56H6.2,4
gmd-2,6
bgnt-1.6,8
F56H6.9,11
oac-36,6
C47F8.6,8
C47F8.5,8
C47F8.7,3
nhr-81,6
nhr-165,6
C47F8.1,4
nhr-217,5
T09E11.10,5
T09E11.9,8
T09E11.8,10
oac-45,6
oac-43,6
T09E11.6,10
T15D6.1,11
nhr-77,3
glct-3,11
T15D6.8,8
T15D6.10,6
T15D6.11,10
T15D6.12,8
E03H4.3,12
E03H4.4,9
E03H4.5,8
nhr-174,14
oac-13,8
E03H4.8,2
clec-17,2
nhr-89,5
nhr-169,6
C54C8.4,2
gly-15,3
T27F6.1,6
T27F6.10,1
clec-12,4
sygl-1,2
pars-2,0
T27F6.6,1
T27F6.7,0
T27F6.8,3
K11D2.1,4
asah-1,4
unc-101,0
K11D2.5,1
K11D2.4,4
pri-2,0
W02D9.2,1
hmg-20,4
W02D9.4,6
W02D9.10,2
W02D9.9,5
W02D9.8,3
C49G9.2,9
mec-19,8
dlk-1,1
F33E2.10,7
clec-102,6
F33E2.4,12
F33E2.7,3
F33E2.6,8
F33E2.5,0
T07D10.1,5
ntr-1,5
flp-33,5
T07D10.3,8
mcrs-1,1
H28O16.1,7
T26E3.7,3
T26E3.8,4
T26E3.6,9
T26E3.5,4
T26E3.4,0
par-6,1
ndx-1,2
T26E3.10,2
clec-103,5
sra-25,5
sra-17,5
sra-20,12
sra-21,12
sra-24,4
T06G6.3,7
T06G6.4,5
T06G6.6,3
srw-88,10
T06G6.12,3
pfd-3,0
W02A11.1,1
vps-25,0
toe-4,0
uba-2,4
bath-34,10
bath-35,8
amx-2,3
B0019.2,1
Y18D10A.26,11
attf-6,1
Y18D10A.2,4
Y18D10A.3,4
Y18D10A.4,3
gsk-3,0
nhx-8,2
ptr-17,3
mxt-1,7
Y18D10A.9,2
clec-104,6
Y18D10A.11,1
clec-106,8
Y18D10A.23,3
pad-1,1
Y18D10A.16,0
car-1,0
fkb-8,7
fkb-2,0
pfn-1,0
Y18D10A.22,11
tag-138,6
acox-1.1,1
acox-1.2,6
acox-1.3,6
acox-1.4,8
F08A8.8,6
F08A8.5,4
fbxa-101,4
fbxa-140,6
C47B2.2,1
tba-2,0
pbs-2,1
eif-6,1
prx-11,4
gale-1,1
efsc-1,4
C47B2.9,0
nlp-15,5
smu-1,0
pmr-1,1
W05B5.1,0
npr-14,5
nhr-85,3
hpo-2,8
Y26D4A.5,5
Y26D4A.17,5
C17H1.2,10
Y26D4A.21,10
pals-2,8
pals-8,14
pals-11,10
pals-5,15
pals-9,9
pals-6,9
pals-14,5
F22G12.7,8
F22G12.3,4
F22G12.4,1
F22G12.5,1
F17B5.1,6
F17B5.8,3
oac-17,3
F17B5.6,2
clec-110,8
ZK1225.1,3
ZK1225.2,6
ssp-31,8
ZK1053.1,6
ZK1053.2,8
scrm-2,8
ZK1053.6,6
ZK1053.4,0
ZK1053.3,4
F44F1.3,8
F44F1.6,1
F44F1.4,4
vet-6,4
M01E5.1,11
M01E5.2,1
M01E5.3,0
M01E5.4,1
top-1,0
sepa-1,2
T04D3.1,4
sdz-30,2
T04D3.8,12
pde-1,7
gcy-35,7
T04D3.5,7
W08E3.2,0
W08E3.4,4
snr-2,0
ola-1,0
Y40B1A.1,1
Y40B1A.2,6
Y40B1A.3,4
sptf-3,4
C01A2.9,10
C01A2.6,8
tads-1,0
oxa-1,1
C01A2.4,0
C01A2.2,2
nlp-38,7
C01A2.1,0
W05H12.2,0
W05H12.4,4
W05H12.1,0
fbxb-66,7
Y40B1B.7,0
slc-25A46,1
eif-3.J,0
spr-5,0
Y48G10A.6,5
Y48G10A.4,1
Y48G10A.3,1
Y48G10A.2,1
Y48G10A.1,1
soem-1,0
ndx-8,4
Y87G2A.19,1
Y87G2A.18,0
Y87G2A.1,1
Y87G2A.25,4
Y87G2A.20,3
Y87G2A.2,4
atg-4.1,0
aex-6,1
glp-4,1
Y87G2A.16,5
grd-15,7
cyn-15,0
nyn-2,4
gpi-1,0
ubc-14,0
vps-28,1
eipr-1,1
Y87G2A.13,1
agef-1,0
W09C5.1,0
unc-59,0
ins-33,6
dkf-1,1
rpl-31,7
W09C5.7,0
W09C5.8,0
W09C5.12,6
W04A4.5,1
W04A4.4,6
W04A4.3,6
W04A4.2,2
W04A4.6,1
Y6B3B.1,3
lagr-1,2
Y6B3B.9,1
Y6B3B.7,7
gpap-1,1
Y6B3B.4,2
Y37H9A.1,1
Y37H9A.3,1
Y37H9A.2,8
ndx-4,1
Y37H9A.5,4
W09G3.7,1
tag-229,1
maea-1,0
W09G3.8,1
W09G3.6,0
W09G3.1,0
W04A8.1,1
W04A8.2,4
W04A8.4,7
W04A8.3,0
W04A8.5,0
W04A8.9,6
W04A8.6,4
taf-1,0
Y71A12B.3,2
trp-4,5
clec-112,8
Y71A12B.23,11
Y71A12B.8,6
usp-3,4
rps-6,7
Y71A12B.10,6
Y71A12B.11,1
gadr-5,4
Y71A12B.15,4
Y71A12B.12,0
ZC334.7,2
ins-28,5
ZC334.13,9
ins-29,8
ins-25,8
ins-27,5
ZC334.12,3
ins-24,4
ins-30,5
ins-26,5
nhr-276,8
Y71A12C.2,3
smd-1,2
clec-113,6
hmg-6,4
F47G4.5,2
F47G4.4,0
gpdh-1,4
gadr-6,1
fbxb-93,4
fbxb-56,1
fbxb-101,0
fbxb-100,0
tdpt-1,4
tfg-1,0
dnj-29,0
Y63D3A.7,0
Y63D3A.8,1
mys-2,1
kal-1,0
C37A5.6,5
fipr-23,3
C37A5.3,3
fipr-22,10
fipr-24,6
best-8,3
C37A5.7,4
C37A5.11,2
pry-1,1
ZK849.1,5
gopc-1,2
best-26,3
best-10,5
C49A1.1,5
best-11,4
eya-1,7
clec-114,6
C49A1.5,6
C49A1.10,13
clec-115,8
clec-116,6
K04H8.3,3
pes-7,2
F09C3.2,5
fbxb-69,1
fbxb-68,2
fbxa-103,0
fbxb-67,1
fbxb-8,0
F49B2.7,1
F49B2.3,4
F49B2.9,4
src-2,4
F49B2.6,3
Y105E8A.1,3
Y105E8A.2,1
Y105E8A.3,0
ech-7,2
bbs-1,7
Y105E8A.32,6
unc-95,13
lev-10,0
eat-18,11
Y105E8A.8,4
apg-1,0
hpo-13,1
Y105E8A.11,0
catp-1,3
Y105E8A.27,11
Y105E8A.13,3
Y105E8A.14,4
rps-20,7
ekl-4,1
yars-1,0
Y105E8A.20,0
Y105E8A.28,4
Y105E8A.21,1
exc-4,1
zoo-1,0
rpom-1,1
Y105E8A.25,4
Y105E8B.11,3
lev-11,7
exoc-8,0
Y105E8B.7,0
bath-40,1
riok-2,0
hprt-1,1
Y105E8B.6,1
ero-1,0
Y105E8B.9,2
ttm-5,2
Y54E5A.2,1
npp-4,0
Y54E5A.5,0
dus-2,1
Y54E5A.7,0
Y54E5A.8,1
pbs-5,0
K05C4.2,0
sol-2,0
K05C4.10,6
K05C4.9,1
K05C4.8,3
K05C4.4,6
K05C4.7,1
hmp-2,0
K05C4.5,0
K05C4.3,4
mtx-1,0
dnj-12,0
tmem-107,7
rps-26,7
F39B2.8,0
mtcu-1,4
F39B2.5,0
sur-2,1
F39B2.3,0
uev-1,0
hinf-1,0
K11B4.1,0
blos-9,0
smp-1,1
Y54E5B.2,1
let-49,1
ubc-16,0
eva-1,0
F32A7.8,3
F32A7.4,0
maph-1.1,1
aex-5,3
str-245,6
unc-54,13
F11C3.1,4
unc-122,2
frm-1,0
ptr-23,2
F21F12.1,6
kin-1,7
ZK909.3,2
fbxb-70,7
ces-2,7
ZK909.6,4
klu-1,3
tag-4,4
tep-1,2
mtd-1,5
pole-1,0
F33H2.6,0
dog-1,1
F33H2.2,1
set-10,1
F33H2.8,1
F33H2.3,0
F31C3.2,1
cyn-5,7
F31C3.3,1
zipt-1,4
psf-2,1
F31C3.6,2
B0348.5,2
ife-3,1
B0348.10,4
egl-8,1
B0348.2,3
B0348.1,8
cyp-29A3,6
daam-1,2
rps-27,7
F56E10.1,1
cgp-1,1
W03F9.1,1
W03F9.2,1
sftb-2,0
W03F9.11,3
W03F9.9,3
srh-82,3
W03F9.4,1
ttb-1,1
cfap-36,2
Y108G3AL.2,1
cul-3,0
arid-1,1
trpp-1,0
lec-12,1
DC2.5,1
srh-78,14
srh-80,5
kin-33,4
R02C2.1,3
R02C2.6,1
R02C2.7,4
kin-34,4
oac-39,8
str-121,9
nhr-204,2
lgc-26,4
Y58G8A.5,5
npr-5,2
F33E11.2,3
F33E11.3,1
phf-10,1
nhr-15,1
abt-4,3
dmd-8,5
atg-9,1
T22H9.1,1
mltn-7,9
ZK6.8,10
lipl-5,3
ZK6.6,10
nhr-254,8
nhr-253,5
scl-27,4
nhr-252,6
dod-19,3
ZK6.11,3
Y39D8A.1,12
B0554.5,8
B0554.4,8
B0554.2,6
B0554.7,10
B0554.1,3
srh-33,6
srh-34,8
srh-35,6
M02H5.8,4
nhr-123,4
nhr-98,2
nhr-203,2
nhr-202,3
nhr-201,2
srbc-57,11
nhr-99,12
nhr-55,2
nhr-130,4
nhr-212,4
nhr-211,3
nhr-106,3
nhr-131,2
T01G6.1,5
T01G6.10,9
pqn-60,6
R11G11.6,9
nhr-210,9
nhr-58,1
nhr-132,2
C14C6.5,3
nhr-155,9
C14C6.3,10
C14C6.6,9
srx-7,5
C14C6.2,8
sri-73,5
sri-72,5
K06H6.5,8
K06H6.2,9
ZK488.6,9
ZK488.5,3
nhr-251,10
pqn-98,8
nhr-90,2
F48G7.4,4
F48G7.5,9
F48G7.9,10
F48G7.10,9
pals-31,3
nhr-190,1
F48G7.12,5
srj-5,6
srj-6,6
srh-245,3
srh-246,3
F31F4.11,5
srh-266,11
nhr-180,2
sru-24,9
sru-25,9
fbxa-72,4
srx-21,11
srx-23,14
F31F4.1,3
H25P19.1,4
srj-53,6
ugt-29,1
srx-5,3
srbc-37,8
srbc-38,8
srbc-39,8
cyp-33C11,5
srbc-40,11
fbxb-72,1
icl-1,7
srh-2,4
C05E4.7,3
str-134,3
sri-4,8
str-262,3
srp-1,7
str-20,3
C05E4.15,1
C05E4.12,3
srp-2,4
sti-1,0
srbc-58,6
R09E12.9,5
srbc-60,5
srab-16,5
nhr-270,2
R13D11.4,2
R13D11.1,12
F41H8.1,5
srbc-13,8
K09C6.3,9
K09C6.2,10
T02B11.3,5
T02B11.4,5
T02B11.8,2
srg-53,5
srj-38,11
T02B11.6,2
T02B11.11,3
T02B11.12,3
T02B11.13,3
T02B11.10,10
nas-32,9
fmo-5,1
H24K24.4,1
H24K24.3,0
H24K24.2,3
Y50D4C.3,1
Y50D4C.6,1
sqv-6,6
unc-34,1
Y50D4C.5,4
ergo-1,0
R09A1.2,3
R09A1.3,3
flp-34,7
nra-4,0
K10C9.4,8
str-224,9
K10C9.3,0
K10C9.7,6
K10C9.1,7
Y50D4B.6,12
clec-203,12
Y50D4B.4,9
Y50D4B.2,5
Y50D4B.1,2
cpr-5,3
cpr-8,8
cutl-22,3
cmd-1,0
T21H3.5,2
ptr-16,2
T21H3.1,6
F25A2.1,10
Y50D4A.4,1
wrb-1,1
Y50D4A.6,4
Y50D4A.5,1
Y50D4A.1,1
Y50D4A.10,2
madd-2,0
C39F7.1,2
rab-1,0
C39F7.5,1
Y75B7B.1,4
Y75B7B.2,8
tank-1,2
egl-2,2
F16B3.2,2
F16B3.3,2
Y75B7AL.2,3
glb-33,2
snt-3,2
rga-4,1
Y75B7AR.1,1
snt-5,2
R12A1.3,2
ges-1,2
R09B5.11,3
cnc-11,9
cnc-4,2
cnc-3,2
cnc-2,3
srj-23,10
chil-14,5
hacd-1,2
fpn-1.2,3
pqn-54,3
tag-304,0
unc-60,7
C38C3.4,2
C38C3.6,2
C38C3.10,5
C38C3.3,6
sru-27,5
sru-28,9
nhr-260,5
str-240,5
str-243,5
str-236,9
K02H11.4,5
trx-5,12
K02H11.9,6
oac-31,9
oac-32,4
F52F10.2,2
srsx-8,3
cdc-25.2,0
F16B4.7,4
F16B4.6,2
F16B4.5,4
F16B4.4,4
F16B4.2,3
nhr-178,3
nhr-177,4
nhr-179,3
nhr-117,2
nhr-237,4
nhr-238,2
irld-17,5
str-222,14
Y46H3D.1,8
irld-45,8
irld-44,9
irld-11,5
irld-40,9
K04F1.9,3
irld-42,10
srw-98,8
srw-91,5
srh-3,5
Y46H3C.5,1
Y46H3C.7,0
srw-90,9
srw-102,8
gst-21,4
str-160,8
srab-25,8
nhr-256,1
ZK697.8,5
srh-199,9
ZK697.1,14
ZK697.14,8
clec-204,6
clec-205,4
dhs-13,4
F36H9.7,1
F36H9.4,3
F36H9.5,3
F36H9.2,5
F36H9.1,14
srt-41,9
hsp-16.2,7
hsp-16.41,7
srt-42,6
Y46H3A.4,2
Y46H3A.5,11
gly-7,0
mrpl-39,1
Y32G9B.1,7
T10B5.8,3
T10B5.7,3
T10B5.10,5
T10B5.3,0
knl-3,1
T10B5.4,0
cct-7,0
zig-11,4
nphp-2,2
Y32G9A.5,5
srp-3,10
Y32G9A.2,3
T06A1.1,2
T06A1.5,2
glb-25,2
srj-15,10
acs-3,2
fbxa-201,10
T08B1.4,4
T08B1.1,2
tnt-4,2
alh-5,4
cysl-4,6
F59A7.7,9
F59A7.2,5
F59A7.14,5
F59A7.5,5
srab-13,3
hil-6,4
srab-23,5
Y40B10A.5,9
comt-4,6
comt-5,5
comt-3,2
nhr-86,1
lbp-9,0
Y40B10A.9,0
F36F12.3,3
ztf-28,3
F36F12.7,12
F36F12.1,2
F22F7.4,6
ckb-4,0
F22F7.3,3
bgnt-1.2,2
F22F7.11,8
F22F7.8,3
F22F7.2,4
ldp-1,1
F22F7.7,2
srbc-20,6
C45H4.13,6
srbc-24,8
C45H4.14,6
C45H4.18,5
cyp-33C2,9
Y5H2B.3,3
nhr-13,2
cyp-32B1,2
cyp-33C12,5
srt-40,8
Y5H2B.1,3
nhr-133,2
nhr-184,2
nstp-8,3
nhr-56,2
nhr-128,2
nhr-103,2
nhr-18,2
nhr-126,2
nhr-134,2
nhr-96,2
cyp-33C4,2
cyp-33C3,3
cyp-33C5,5
cyp-33C6,9
cyp-33C7,5
str-253,6
F41B5.1,1
nhr-182,2
nhr-183,2
nhr-275,9
Y5H2A.1,3
Y5H2A.4,8
abu-4,3
nhr-59,1
fbxa-137,0
nhr-228,0
nhr-227,11
nhr-225,2
nhr-115,3
nhr-226,3
Y19D10B.8,6
irld-15,9
Y19D10B.6,3
pud-2.2,12
pud-3,3
pud-4,3
pud-1.1,12
irld-30,5
gst-10,5
Y45G12C.1,2
srj-19,9
srj-20,15
srt-58,15
srt-4,8
C29G2.3,2
C29G2.6,2
irg-3,3
F53E10.5,4
F53E10.6,1
acr-17,6
F53E10.1,1
srh-271,4
sknr-1,6
W02H5.11,3
W02H5.2,4
W02H5.8,4
angl-1,4
ndx-2,4
W02G9.4,8
kel-8,2
W02G9.3,4
Y45G12B.3,2
Y45G12B.2,0
nuo-5,0
C24B9.3,2
srt-28,9
srt-26,6
srt-27,10
str-33,11
dod-3,2
srg-56,5
srg-61,5
srg-62,8
srg-58,4
R05D8.7,5
dhs-14,9
dhs-15,5
R05D8.11,3
ketn-1,13
F54E2.2,7
F54E2.1,2
F54E2.9,5
F54E2.5,5
T03D3.5,2
srw-2,14
ugt-53,4
srj-55,8
srh-270,9
srh-240,6
srh-241,5
srh-243,12
folt-2,2
F37B4.10,0
str-39,3
ifc-1,3
sre-24,12
F37B4.15,6
srh-127,3
pals-32,11
str-46,15
C31B8.7,2
zmp-3,10
C31B8.9,8
srh-146,5
srh-38,9
C31B8.16,9
C31B8.1,5
srw-141,9
srh-87,3
srw-139,3
srh-85,10
srw-135,6
K12D9.1,12
irld-12,5
asp-8,11
srw-8,8
chpf-2,2
F59D6.1,4
C50H11.8,5
srh-185,14
C50H11.13,5
srt-8,9
acs-21,2
cyp-33C9,2
Y73C8C.4,5
str-66,3
str-68,8
sdz-34,10
Y73C8C.8,4
Y73C8C.3,3
clec-210,9
Y73C8C.10,15
tat-6,5
F02C9.2,10
irld-3,6
srab-9,11
srab-10,8
srab-11,6
srab-6,10
C36C5.5,6
C36C5.12,11
C36C5.14,12
C36C5.4,3
C36C5.15,10
srbc-6,14
lag-2,4
Y73C8B.3,0
Y73C8B.2,1
Y73C8B.9,6
Y73C8B.1,4
Y73C8B.5,4
K08D9.4,3
apx-1,4
K08D9.2,8
K08D9.6,9
srj-11,5
gst-23,5
srt-63,4
T28A11.22,1
T28A11.16,6
fbxa-64,2
T28A11.2,5
T28A11.25,3
F35F10.5,3
F35F10.7,8
F35F10.6,9
F35F10.4,10
F35F10.18,3
F35F10.19,11
srbc-1,5
srbc-3,9
arrd-18,2
arrd-19,2
F35F10.1,3
F35F10.13,10
F35F10.14,12
C17B7.8,5
C17B7.9,2
C17B7.5,6
C17B7.4,5
C17B7.10,5
fbxa-65,2
C17B7.15,8
C17B7.12,2
scrm-3,3
C04E12.5,10
C04E12.2,6
srx-121,12
T20D4.11,10
T20D4.10,6
arrd-22,6
T20D4.5,9
srab-22,6
T20D4.19,1
srj-9,3
cfz-2,0
slc-28.2,12
slc-28.1,9
gst-33,7
lys-7,8
srbc-33,8
C07G3.15,5
C07G3.8,6
C07G3.10,15
ugt-64,1
str-225,3
str-228,11
str-227,8
irg-1,10
T24A6.7,5
nhr-221,2
nhr-93,2
srbc-67,12
nhr-222,5
sri-21,9
grl-28,12
T24A6.20,5
grl-29,10
grl-30,9
grl-31,8
T24A6.1,4
T24A6.16,8
F40C5.1,9
grl-27,6
T22F3.3,0
rpl-11.1,0
T22F3.2,1
T22F3.12,7
srh-213,3
srh-212,6
T22F3.7,3
T22F3.10,8
T22F3.11,5
F59B1.4,5
F59B1.2,2
srx-41,8
F59B1.8,4
F59B1.10,5
acr-23,3
str-113,9
Y39H10B.2,9
pals-33,10
W08A12.3,1
W08A12.2,13
unc-132,1
lin-40,0
T27C4.1,0
str-30,5
hpo-36,2
mtm-9,1
Y39H10A.6,1
chk-1,1
oac-55,6
Y39H10A.1,5
R08E5.4,9
R08E5.1,3
R08E5.3,2
cysl-3,4
R08F11.1,4
R08F11.7,9
srt-30,14
cyp-33C8,2
R08F11.4,14
srw-7,14
srw-6,6
scl-12,8
H10D18.5,2
H10D18.1,2
ugt-32,9
nhr-185,9
nhr-186,5
nhr-188,2
nhr-189,5
nhr-187,5
nhr-157,5
nhr-158,5
nhr-159,5
nhr-124,5
C17E7.13,1
C17E7.9,3
C17E7.12,3
C17E7.4,3
nhr-156,2
srx-68,12
srx-66,8
srx-65,6
cyp-35A5,6
cyp-34A5,5
cyp-34A6,5
cyp-34A7,10
cyp-34A8,5
cyp-34A9,6
str-82,10
str-83,9
nlp-34,3
nlp-31,0
nlp-30,2
nlp-29,1
nlp-28,11
nlp-27,8
srx-62,8
srh-8,14
srh-4,14
srw-89,9
K09D9.3,14
K09D9.14,5
cyp-35A3,3
K09D9.1,3
cyp-35A4,8
C49G7.7,3
C49G7.13,8
C49G7.12,3
C49G7.10,3
irg-2,9
phat-3,6
C49G7.3,15
srh-169,6
djr-1.2,3
otpl-2,9
srh-211,3
F38H12.5,9
nhr-181,5
T05B4.14,8
T05B4.8,2
T05B4.9,3
T05B4.10,6
phat-5,0
T05B4.12,6
T05B4.13,4
phat-4,2
nhr-57,2
lgc-1,3
lgc-29,3
Y45G5AL.1,1
Y45G5AM.6,1
Y45G5AM.5,1
Y45G5AM.4,6
Y45G5AM.3,2
Y45G5AM.7,0
coh-4,1
Y45G5AM.2,4
Y45G5AM.9,1
nhr-114,2
H43I07.3,0
rpac-40,0
H43I07.1,1
H43I07.4,5
nlp-9,2
nlp-13,2
srh-204,14
srt-12,5
srt-13,9
srt-14,9
srt-3,10
srt-20,6
srt-19,4
srh-193,14
F47D2.11,6
ZC132.11,2
ZC132.3,2
srh-192,8
ZC132.9,5
R02D1.2,3
nhr-125,2
D2063.1,7
oac-12,6
irld-1,4
glrx-3,0
figl-1,1
hpo-18,0
mcm-7,0
F32D1.3,0
grl-13,3
F32D1.11,4
F32D1.5,0
fipp-1,0
neg-1,2
F32D1.7,2
F32D1.8,5
F13A2.1,3
F13A2.2,2
F13A2.10,3
F13A2.9,11
F13A2.3,8
F13A2.4,3
F13A2.5,3
nhr-118,8
Y47D7A.3,5
grl-5,2
Y47D7A.6,8
skr-14,1
skr-7,0
Y47D7A.9,6
Y47D7A.15,9
Y47D7A.13,13
rft-1,5
rft-2,1
gnrr-5,3
T08H10.3,3
str-35,6
T08H10.4,6
T08H10.1,7
unc-62,7
T28F12.1,4
sos-1,1
Y61A9LA.12,8
Y61A9LA.7,1
Y61A9LA.4,11
sut-2,1
Y61A9LA.3,0
hpo-39,3
Y61A9LA.1,2
Y61A9LA.11,1
Y61A9LA.10,0
F54D11.4,2
sumv-2,1
pmt-2,0
F54D11.3,4
soc-1,4
F41F3.3,0
F41F3.8,3
col-139,10
srx-74,11
srx-77,12
K03B4.9,5
K03B4.8,5
K03B4.6,8
K03B4.4,2
taf-10,1
K03B4.2,1
K03B4.1,1
cpg-8,7
ZC266.1,5
oac-24,8
prx-6,2
F39G3.5,4
F39G3.4,8
tig-2,2
F39G3.3,0
F39G3.2,1
ugt-61,4
C18G1.6,8
hil-4,0
pgl-3,3
C18G1.9,8
elt-7,1
C18G1.1,2
Y60C6A.1,9
Y60C6A.2,9
R02F11.9,10
R02F11.11,8
R02F11.2,5
R02F11.1,0
R02F11.3,1
R02F11.4,1
adss-1,0
hsp-6,0
C37H5.5,1
nas-9,8
cwp-1,15
cwp-2,2
cwp-3,2
abhd-5.2,2
abhd-5.1,2
nex-4,5
C37H5.13,0
srd-32,7
srd-33,5
T19H12.6,4
str-32,6
T19H12.3,7
ugt-12,4
T19H12.2,0
ugt-11,4
ugt-9,2
ugt-10,8
ugt-8,6
ugt-14,3
ugt-13,4
H23N18.5,2
H23N18.6,3
C02E7.7,0
C02E7.6,7
srh-23,3
srh-22,3
srh-20,9
srh-21,7
C02E7.10,15
str-211,10
str-209,6
str-207,6
str-208,3
tam-1,0
srsx-9,6
srsx-10,8
F26G5.1,3
srsx-11,12
ncx-8,8
ncx-9,6
ugt-7,10
srr-8,6
srr-6,5
srr-4,2
cpt-4,2
swt-7,2
K11D12.13,5
K11D12.6,6
K11D12.7,1
K11D12.11,1
K11D12.8,6
K11D12.9,2
pqn-51,0
K11D12.12,1
cwp-4,5
mlk-1,2
Y58A7A.1,5
Y58A7A.2,1
Y58A7A.3,3
Y58A7A.4,4
Y58A7A.5,4
glb-32,2
C04F5.2,5
unc-46,7
srab-1,6
srab-3,5
ugt-63,6
C04F5.8,1
C04F5.9,1
sid-1,4
F14F9.5,7
F14F9.8,5
F14F9.4,5
F14F9.3,6
srh-129,9
