,leiden
nlp-4,1
exos-3,0
F59C6.5,7
F59C6.12,1
dhhc-12,9
F59C6.3,6
F59C6.14,3
F59C6.11,1
tli-1,0
snx-27,0
F25H2.3,2
F25H2.4,4
ndk-1,4
F25H2.6,0
F25H2.7,0
ubc-25,4
pas-5,0
rla-0,7
tct-1,4
F25H2.12,1
rtel-1,1
F29C6.1,2
hsp-12.1,7
lst-1,1
set-18,7
T22A3.12,2
T22A3.6,11
pash-1,1
lam-3,4
mafr-1,0
arch-1,0
B0511.6,4
cutl-14,3
B0511.7,0
B0511.19,1
B0511.13,0
mrps-30,7
cdc-26,0
eif-3.E,0
B0511.17,11
tag-344,6
B0511.11,3
B0511.2,0
B0511.12,0
fkb-7,4
C34B2.4,6
C34B2.3,6
C34B2.5,0
lonp-1,0
C34B2.10,4
sdha-2,1
C34B2.8,7
kbp-5,0
tag-272,2
C34B2.11,1
C34B2.9,1
B0205.10,2
B0205.1,0
B0205.9,1
srz-85,10
B0205.14,10
B0205.13,3
B0205.8,4
B0205.12,1
rpn-10,0
mrpl-9,0
kin-3,4
B0205.6,0
B0205.5,2
B0205.4,1
daf-16,0
gpx-8,2
F55A3.6,9
spt-16,0
F55A3.2,0
marc-6,0
C35E7.9,2
C35E7.8,14
C35E7.10,2
C35E7.7,11
C35E7.6,1
C35E7.5,4
C35E7.4,0
C35E7.3,1
C35E7.2,3
C35E7.11,8
vet-2,1
Y37F4.3,6
Y37F4.2,5
Y37F4.1,5
Y37F4.5,5
Y37F4.7,3
Y37F4.8,3
Y37F4.6,0
nspd-10,2
lrk-1,0
mop-25.3,9
srt-62,8
srt-61,10
F49D11.6,3
F49D11.4,5
F49D11.3,2
F49D11.11,10
F49D11.2,5
cpn-4,3
F49D11.10,0
tag-296,0
F49D11.14,9
prp-17,0
Y95D11A.3,0
Y95D11A.1,0
spe-38,9
impt-1,1
Y52B11A.3,0
Y52B11A.4,3
Y52B11A.20,1
Y52B11A.12,0
clec-92,9
mltn-2,9
Y52B11A.8,2
dxbp-1,0
Y52B11A.10,0
Y52B11A.18,2
Y52B11A.19,1
Y52B11A.11,2
hmr-1,4
Y52B11B.1,6
clec-97,6
clec-99,6
Y52B11C.1,1
F28D9.4,1
rsr-1,0
sri-5,2
ztf-6,4
ins-36,2
Y53H1A.7,2
rsy-1,0
Y53H1A.2,1
nfya-2,1
F46A8.8,5
F46A8.7,13
F46A8.11,2
F36D1.8,2
F36D1.7,5
F36D1.5,6
F36D1.15,10
F36D1.6,10
F36D1.23,2
F36D1.9,0
madf-2,0
sru-47,6
Y53H1B.2,7
cutl-10,4
Y53H1B.4,2
H25P06.5,11
hxk-2,7
cdk-9,0
M04D5.1,9
M04D5.3,6
oac-34,6
pes-2.2,1
F56G4.7,10
F56G4.6,1
F56G4.4,1
png-1,0
aat-9,1
ego-2,0
Y53H1C.3,2
C27C7.7,2
nhr-74,6
C27C7.1,11
ZK1025.3,2
bah-1,9
nhr-113,6
K08C9.5,3
K08C9.2,11
col-65,7
K08C9.7,11
K08C9.6,10
F32B4.8,3
F32B4.1,3
F32B4.2,2
abhd-11.1,2
F32B4.4,0
F32B4.5,8
dys-1,7
F15D3.9,1
clec-101,9
F15D3.4,2
F15D3.5,9
F15D3.6,1
timm-23,7
pals-1,2
spe-9,2
C17D12.5,2
unc-75,1
C17D12.7,0
dhhc-7,0
W04G5.4,6
rab-11.2,11
W04G5.5,9
W04G5.10,9
kin-23,10
W04G5.16,6
W04G5.8,2
kpc-1,4
scrm-4,1
F11A6.15,2
scrm-1,1
T22H2.4,1
sri-11,1
pgrn-1,1
F35E2.8,1
F35E2.9,6
F35E2.2,1
F35E2.1,9
F35E2.5,2
Y47H9B.2,2
vab-10,7
T02G6.1,11
T02G6.2,2
T02G6.4,2
T02G6.3,12
T02G6.5,0
T02G6.6,9
T02G6.11,2
T02G6.7,6
Y47H9C.1,2
dhhc-2,3
ced-1,0
dnj-27,0
csp-3,14
eif-2Bbeta,1
Y47H9C.8,4
fbxa-216,1
exo-3,0
R09B3.2,4
R09B3.3,4
ubc-12,0
mag-1,4
hda-3,4
fdps-1,0
wve-1,1
R06C1.4,4
R06C1.6,3
hsf-1,0
Y53C10A.15,6
rga-2,1
Y53C10A.5,1
Y53C10A.6,0
abt-5,2
Y53C10A.10,6
F58D5.7,9
F58D5.5,7
F58D5.9,1
ksr-2,1
hrp-2,4
F58D5.2,0
F58D5.3,3
clp-3,2
Y47H10A.2,1
Y47H10A.3,2
Y47H10A.4,7
Y47H10A.5,5
rrf-2,1
M01G12.14,6
M01G12.9,3
M01G12.7,5
M01G12.6,5
M01G12.10,12
srw-111,14
sri-13,9
sri-17,13
sri-16,2
F15H9.1,5
R05D7.1,7
R05D7.2,5
R05D7.3,8
abhd-11.2,0
R05D7.5,1
R05D7.7,1
C15C6.1,3
C15C6.2,2
C15C6.3,0
C15C6.4,0
sdz-14,0
F14B6.2,3
F14B6.3,0
F14B6.6,1
F14B6.4,2
oac-16,6
nhr-82,14
F41D3.6,6
F41D3.9,12
F41D3.11,9
F56H6.1,9
F56H6.13,9
F56H6.2,2
gmd-2,2
bgnt-1.6,6
F56H6.9,11
oac-36,6
C47F8.6,6
C47F8.5,6
C47F8.7,2
nhr-81,2
nhr-165,11
C47F8.1,1
nhr-217,9
T09E11.10,5
T09E11.9,6
T09E11.8,12
oac-45,6
oac-43,6
T09E11.6,9
T15D6.1,11
nhr-77,2
glct-3,11
T15D6.8,6
T15D6.10,9
T15D6.11,9
T15D6.12,6
E03H4.3,14
E03H4.4,10
E03H4.5,6
nhr-174,11
oac-13,6
E03H4.8,1
clec-17,3
nhr-89,5
nhr-169,9
C54C8.4,3
gly-15,2
T27F6.1,2
T27F6.10,1
clec-12,1
sygl-1,1
pars-2,0
T27F6.6,0
T27F6.7,0
T27F6.8,2
K11D2.1,1
asah-1,1
unc-101,0
K11D2.5,0
K11D2.4,1
pri-2,0
W02D9.2,1
hmg-20,1
W02D9.4,2
W02D9.10,1
W02D9.9,5
W02D9.8,2
C49G9.2,10
mec-19,6
dlk-1,1
F33E2.10,8
clec-102,11
F33E2.4,14
F33E2.7,2
F33E2.6,6
F33E2.5,4
T07D10.1,5
ntr-1,5
flp-33,5
T07D10.3,13
mcrs-1,1
H28O16.1,7
T26E3.7,2
T26E3.8,1
T26E3.6,10
T26E3.5,3
T26E3.4,4
par-6,0
ndx-1,8
T26E3.10,3
clec-103,5
sra-25,5
sra-17,5
sra-20,14
sra-21,14
sra-24,2
T06G6.3,8
T06G6.4,5
T06G6.6,2
srw-88,12
T06G6.12,3
pfd-3,4
W02A11.1,0
vps-25,4
toe-4,0
uba-2,1
bath-34,12
bath-35,11
amx-2,2
B0019.2,1
Y18D10A.26,11
attf-6,1
Y18D10A.2,2
Y18D10A.3,2
Y18D10A.4,2
gsk-3,0
nhx-8,3
ptr-17,5
mxt-1,7
Y18D10A.9,1
clec-104,2
Y18D10A.11,1
clec-106,6
Y18D10A.23,2
pad-1,0
Y18D10A.16,4
car-1,0
fkb-8,8
fkb-2,4
pfn-1,4
Y18D10A.22,11
tag-138,6
acox-1.1,1
acox-1.2,12
acox-1.3,11
acox-1.4,6
F08A8.8,2
F08A8.5,3
fbxa-101,1
fbxa-140,2
C47B2.2,0
tba-2,4
pbs-2,0
eif-6,0
prx-11,1
gale-1,0
efsc-1,1
C47B2.9,7
nlp-15,8
smu-1,4
pmr-1,0
W05B5.1,4
npr-14,5
nhr-85,2
hpo-2,6
Y26D4A.5,5
Y26D4A.17,5
C17H1.2,12
Y26D4A.21,9
pals-2,6
pals-8,9
pals-11,9
pals-5,9
pals-9,10
pals-6,11
pals-14,5
F22G12.7,13
F22G12.3,3
F22G12.4,1
F22G12.5,0
F17B5.1,6
F17B5.8,2
oac-17,2
F17B5.6,3
clec-110,6
ZK1225.1,2
ZK1225.2,6
ssp-31,6
ZK1053.1,9
ZK1053.2,11
scrm-2,6
ZK1053.6,2
ZK1053.4,4
ZK1053.3,2
F44F1.3,6
F44F1.6,0
F44F1.4,1
vet-6,1
M01E5.1,11
M01E5.2,0
M01E5.3,0
M01E5.4,1
top-1,4
sepa-1,1
T04D3.1,1
sdz-30,1
T04D3.8,9
pde-1,8
gcy-35,8
T04D3.5,4
W08E3.2,0
W08E3.4,2
snr-2,4
ola-1,7
Y40B1A.1,0
Y40B1A.2,11
Y40B1A.3,1
sptf-3,1
C01A2.9,12
C01A2.6,6
tads-1,4
oxa-1,0
C01A2.4,0
C01A2.2,1
nlp-38,8
C01A2.1,0
W05H12.2,4
W05H12.4,1
W05H12.1,8
fbxb-66,4
Y40B1B.7,0
slc-25A46,1
eif-3.J,0
spr-5,0
Y48G10A.6,5
Y48G10A.4,1
Y48G10A.3,8
Y48G10A.2,0
Y48G10A.1,0
soem-1,0
ndx-8,3
Y87G2A.19,1
Y87G2A.18,4
Y87G2A.1,0
Y87G2A.25,1
Y87G2A.20,2
Y87G2A.2,1
atg-4.1,4
aex-6,0
glp-4,0
Y87G2A.16,5
grd-15,8
cyn-15,0
nyn-2,1
gpi-1,0
ubc-14,4
vps-28,0
eipr-1,0
Y87G2A.13,1
agef-1,0
W09C5.1,4
unc-59,4
ins-33,2
dkf-1,1
rpl-31,7
W09C5.7,0
W09C5.8,7
W09C5.12,2
W04A4.5,0
W04A4.4,6
W04A4.3,9
W04A4.2,1
W04A4.6,1
Y6B3B.1,2
lagr-1,3
Y6B3B.9,1
Y6B3B.7,3
gpap-1,1
Y6B3B.4,3
Y37H9A.1,0
Y37H9A.3,0
Y37H9A.2,6
ndx-4,0
Y37H9A.5,1
W09G3.7,0
tag-229,1
maea-1,4
W09G3.8,0
W09G3.6,0
W09G3.1,0
W04A8.1,0
W04A8.2,1
W04A8.4,4
W04A8.3,0
W04A8.5,0
W04A8.9,6
W04A8.6,1
taf-1,0
Y71A12B.3,3
trp-4,5
clec-112,6
Y71A12B.23,11
Y71A12B.8,9
usp-3,1
rps-6,7
Y71A12B.10,10
Y71A12B.11,0
gadr-5,1
Y71A12B.15,2
Y71A12B.12,4
ZC334.7,1
ins-28,5
ZC334.13,10
ins-29,6
ins-25,13
ins-27,3
ZC334.12,2
ins-24,1
ins-30,7
ins-26,5
nhr-276,9
Y71A12C.2,5
smd-1,1
clec-113,9
hmg-6,1
F47G4.5,3
F47G4.4,0
gpdh-1,1
gadr-6,0
fbxb-93,1
fbxb-56,0
fbxb-101,4
fbxb-100,4
tdpt-1,1
tfg-1,0
dnj-29,4
Y63D3A.7,7
Y63D3A.8,0
mys-2,0
kal-1,0
C37A5.6,5
fipr-23,11
C37A5.3,9
fipr-22,12
fipr-24,2
best-8,2
C37A5.7,1
C37A5.11,3
pry-1,1
ZK849.1,5
gopc-1,3
best-26,2
best-10,2
C49A1.1,5
best-11,2
eya-1,4
clec-114,9
C49A1.5,11
C49A1.10,7
clec-115,6
clec-116,6
K04H8.3,2
pes-7,3
F09C3.2,5
fbxb-69,0
fbxb-68,3
fbxa-103,0
fbxb-67,1
fbxb-8,0
F49B2.7,1
F49B2.3,1
F49B2.9,2
src-2,1
F49B2.6,2
Y105E8A.1,2
Y105E8A.2,1
Y105E8A.3,0
ech-7,3
bbs-1,8
Y105E8A.32,6
unc-95,7
lev-10,7
eat-18,11
Y105E8A.8,1
apg-1,0
hpo-13,0
Y105E8A.11,0
catp-1,3
Y105E8A.27,11
Y105E8A.13,2
Y105E8A.14,1
rps-20,7
ekl-4,0
yars-1,0
Y105E8A.20,0
Y105E8A.28,1
Y105E8A.21,1
exc-4,0
zoo-1,0
rpom-1,0
Y105E8A.25,1
Y105E8B.11,2
lev-11,7
exoc-8,0
Y105E8B.7,4
bath-40,1
riok-2,4
hprt-1,1
Y105E8B.6,0
ero-1,0
Y105E8B.9,1
ttm-5,1
Y54E5A.2,1
npp-4,4
Y54E5A.5,0
dus-2,1
Y54E5A.7,4
Y54E5A.8,0
pbs-5,4
K05C4.2,0
sol-2,8
K05C4.10,11
K05C4.9,0
K05C4.8,2
K05C4.4,10
K05C4.7,0
hmp-2,4
K05C4.5,0
K05C4.3,1
mtx-1,7
dnj-12,4
tmem-107,8
rps-26,7
F39B2.8,4
mtcu-1,1
F39B2.5,0
sur-2,0
F39B2.3,4
uev-1,0
hinf-1,4
K11B4.1,7
blos-9,0
smp-1,0
Y54E5B.2,1
let-49,0
ubc-16,0
eva-1,7
F32A7.8,3
F32A7.4,0
maph-1.1,0
aex-5,2
str-245,2
unc-54,7
F11C3.1,1
unc-122,1
frm-1,7
ptr-23,1
F21F12.1,9
kin-1,8
ZK909.3,1
fbxb-70,4
ces-2,4
ZK909.6,1
klu-1,5
tag-4,1
tep-1,1
mtd-1,8
pole-1,0
F33H2.6,0
dog-1,0
F33H2.2,0
set-10,0
F33H2.8,1
F33H2.3,4
F31C3.2,0
cyn-5,4
F31C3.3,0
zipt-1,1
psf-2,1
F31C3.6,1
B0348.5,3
ife-3,0
B0348.10,1
egl-8,8
B0348.2,2
B0348.1,6
cyp-29A3,6
daam-1,3
rps-27,7
F56E10.1,0
cgp-1,0
W03F9.1,1
W03F9.2,0
sftb-2,4
W03F9.11,2
W03F9.9,2
srh-82,2
W03F9.4,0
ttb-1,0
cfap-36,3
Y108G3AL.2,0
cul-3,0
arid-1,0
trpp-1,0
lec-12,1
DC2.5,1
srh-78,14
srh-80,5
kin-33,1
R02C2.1,2
R02C2.6,1
R02C2.7,4
kin-34,2
oac-39,6
str-121,10
nhr-204,1
lgc-26,1
Y58G8A.5,5
npr-5,7
F33E11.2,2
F33E11.3,1
phf-10,0
nhr-15,1
abt-4,2
dmd-8,5
atg-9,1
T22H9.1,0
mltn-7,10
ZK6.8,12
lipl-5,2
ZK6.6,9
nhr-254,6
nhr-253,5
scl-27,2
nhr-252,9
dod-19,3
ZK6.11,2
Y39D8A.1,6
B0554.5,6
B0554.4,6
B0554.2,6
B0554.7,5
B0554.1,2
srh-33,2
srh-34,12
srh-35,2
M02H5.8,1
nhr-123,3
nhr-98,1
nhr-203,3
nhr-202,2
nhr-201,3
srbc-57,11
nhr-99,14
nhr-55,3
nhr-130,2
nhr-212,3
nhr-211,2
nhr-106,2
nhr-131,3
T01G6.1,5
T01G6.10,10
pqn-60,2
R11G11.6,10
nhr-210,11
nhr-58,0
nhr-132,1
C14C6.5,2
nhr-155,10
C14C6.3,12
C14C6.6,10
srx-7,8
C14C6.2,6
sri-73,5
sri-72,5
K06H6.5,6
K06H6.2,10
ZK488.6,10
ZK488.5,2
nhr-251,9
pqn-98,6
nhr-90,3
F48G7.4,1
F48G7.5,10
F48G7.9,9
F48G7.10,10
pals-31,2
nhr-190,0
F48G7.12,5
srj-5,11
srj-6,6
srh-245,2
srh-246,2
F31F4.11,5
srh-266,11
nhr-180,3
sru-24,11
sru-25,10
fbxa-72,2
srx-21,11
srx-23,13
F31F4.1,2
H25P19.1,1
srj-53,6
ugt-29,1
srx-5,2
srbc-37,6
srbc-38,6
srbc-39,6
cyp-33C11,5
srbc-40,14
fbxb-72,0
icl-1,7
srh-2,1
C05E4.7,2
str-134,2
sri-4,6
str-262,3
srp-1,7
str-20,2
C05E4.15,1
C05E4.12,2
srp-2,1
sti-1,4
srbc-58,9
R09E12.9,5
srbc-60,5
srab-16,5
nhr-270,1
R13D11.4,3
R13D11.1,14
F41H8.1,5
srbc-13,6
K09C6.3,10
K09C6.2,9
T02B11.3,2
T02B11.4,5
T02B11.8,3
srg-53,5
srj-38,11
T02B11.6,3
T02B11.11,2
T02B11.12,2
T02B11.13,2
T02B11.10,9
nas-32,6
fmo-5,1
H24K24.4,1
H24K24.3,4
H24K24.2,2
Y50D4C.3,1
Y50D4C.6,1
sqv-6,2
unc-34,0
Y50D4C.5,2
ergo-1,0
R09A1.2,2
R09A1.3,2
flp-34,8
nra-4,4
K10C9.4,6
str-224,10
K10C9.3,0
K10C9.7,2
K10C9.1,4
Y50D4B.6,14
clec-203,14
Y50D4B.4,10
Y50D4B.2,5
Y50D4B.1,8
cpr-5,3
cpr-8,6
cutl-22,3
cmd-1,8
T21H3.5,3
ptr-16,3
T21H3.1,9
F25A2.1,9
Y50D4A.4,1
wrb-1,0
Y50D4A.6,1
Y50D4A.5,0
Y50D4A.1,0
Y50D4A.10,3
madd-2,7
C39F7.1,3
rab-1,4
C39F7.5,1
Y75B7B.1,2
Y75B7B.2,6
tank-1,1
egl-2,3
F16B3.2,3
F16B3.3,8
Y75B7AL.2,2
glb-33,3
snt-3,3
rga-4,0
Y75B7AR.1,0
snt-5,3
R12A1.3,4
ges-1,3
R09B5.11,2
cnc-11,10
cnc-4,3
cnc-3,8
cnc-2,2
srj-23,9
chil-14,5
hacd-1,3
fpn-1.2,2
pqn-54,2
tag-304,4
unc-60,7
C38C3.4,3
C38C3.6,3
C38C3.10,5
C38C3.3,2
sru-27,5
sru-28,10
nhr-260,5
str-240,5
str-243,5
str-236,10
K02H11.4,5
trx-5,6
K02H11.9,6
oac-31,5
oac-32,3
F52F10.2,3
srsx-8,2
cdc-25.2,0
F16B4.7,1
F16B4.6,3
F16B4.5,1
F16B4.4,1
F16B4.2,5
nhr-178,3
nhr-177,1
nhr-179,2
nhr-117,3
nhr-237,1
nhr-238,3
irld-17,5
str-222,13
Y46H3D.1,6
irld-45,6
irld-44,10
irld-11,5
irld-40,10
K04F1.9,2
irld-42,9
srw-98,6
srw-91,5
srh-3,5
Y46H3C.5,0
Y46H3C.7,0
srw-90,10
srw-102,6
gst-21,3
str-160,6
srab-25,6
nhr-256,1
ZK697.8,5
srh-199,10
ZK697.1,13
ZK697.14,13
clec-204,11
clec-205,2
dhs-13,1
F36H9.7,8
F36H9.4,2
F36H9.5,2
F36H9.2,5
F36H9.1,13
srt-41,10
hsp-16.2,4
hsp-16.41,4
srt-42,11
Y46H3A.4,3
Y46H3A.5,11
gly-7,0
mrpl-39,1
Y32G9B.1,8
T10B5.8,2
T10B5.7,3
T10B5.10,3
T10B5.3,0
knl-3,0
T10B5.4,8
cct-7,4
zig-11,2
nphp-2,3
Y32G9A.5,5
srp-3,13
Y32G9A.2,2
T06A1.1,3
T06A1.5,1
glb-25,1
srj-15,6
acs-3,3
fbxa-201,12
T08B1.4,2
T08B1.1,3
tnt-4,3
alh-5,1
cysl-4,6
F59A7.7,10
F59A7.2,8
F59A7.14,5
F59A7.5,5
srab-13,6
hil-6,1
srab-23,5
Y40B10A.5,10
comt-4,2
comt-5,5
comt-3,3
nhr-86,1
lbp-9,0
Y40B10A.9,0
F36F12.3,2
ztf-28,2
F36F12.7,14
F36F12.1,3
F22F7.4,6
ckb-4,0
F22F7.3,3
bgnt-1.2,3
F22F7.11,6
F22F7.8,2
F22F7.2,1
ldp-1,0
F22F7.7,1
srbc-20,6
C45H4.13,6
srbc-24,6
C45H4.14,2
C45H4.18,5
cyp-33C2,10
Y5H2B.3,2
nhr-13,1
cyp-32B1,3
cyp-33C12,5
srt-40,6
Y5H2B.1,2
nhr-133,1
nhr-184,3
nstp-8,2
nhr-56,1
nhr-128,3
nhr-103,3
nhr-18,3
nhr-126,3
nhr-134,1
nhr-96,3
cyp-33C4,3
cyp-33C3,2
cyp-33C5,5
cyp-33C6,10
cyp-33C7,5
str-253,9
F41B5.1,1
nhr-182,1
nhr-183,1
nhr-275,10
Y5H2A.1,2
Y5H2A.4,12
abu-4,2
nhr-59,1
fbxa-137,0
nhr-228,0
nhr-227,11
nhr-225,3
nhr-115,2
nhr-226,2
Y19D10B.8,6
irld-15,5
Y19D10B.6,2
pud-2.2,14
pud-3,2
pud-4,2
pud-1.1,14
irld-30,5
gst-10,8
Y45G12C.1,3
srj-19,10
srj-20,6
srt-58,6
srt-4,6
C29G2.3,3
C29G2.6,3
irg-3,2
F53E10.5,1
F53E10.6,0
acr-17,2
F53E10.1,0
srh-271,2
sknr-1,2
W02H5.11,2
W02H5.2,1
W02H5.8,2
angl-1,1
ndx-2,2
W02G9.4,6
kel-8,1
W02G9.3,1
Y45G12B.3,1
Y45G12B.2,0
nuo-5,7
C24B9.3,2
srt-28,10
srt-26,11
srt-27,9
str-33,11
dod-3,1
srg-56,5
srg-61,5
srg-62,6
srg-58,1
R05D8.7,5
dhs-14,10
dhs-15,5
R05D8.11,3
ketn-1,7
F54E2.2,8
F54E2.1,3
F54E2.9,5
F54E2.5,5
T03D3.5,1
srw-2,13
ugt-53,1
srj-55,6
srh-270,10
srh-240,10
srh-241,5
srh-243,14
folt-2,1
F37B4.10,4
str-39,2
ifc-1,2
sre-24,6
F37B4.15,6
srh-127,5
pals-32,11
str-46,6
C31B8.7,3
zmp-3,12
C31B8.9,6
srh-146,5
srh-38,10
C31B8.16,10
C31B8.1,5
srw-141,10
srh-87,2
srw-139,2
srh-85,9
srw-135,9
K12D9.1,14
irld-12,5
asp-8,11
srw-8,6
chpf-2,3
F59D6.1,1
C50H11.8,5
srh-185,13
C50H11.13,5
srt-8,11
acs-21,3
cyp-33C9,3
Y73C8C.4,3
str-66,2
str-68,6
sdz-34,9
Y73C8C.8,2
Y73C8C.3,2
clec-210,10
Y73C8C.10,6
tat-6,5
F02C9.2,9
irld-3,11
srab-9,11
srab-10,6
srab-11,2
srab-6,12
C36C5.5,9
C36C5.12,2
C36C5.14,14
C36C5.4,2
C36C5.15,9
srbc-6,13
lag-2,1
Y73C8B.3,0
Y73C8B.2,1
Y73C8B.9,10
Y73C8B.1,1
Y73C8B.5,2
K08D9.4,5
apx-1,1
K08D9.2,6
K08D9.6,10
srj-11,5
gst-23,5
srt-63,1
T28A11.22,1
T28A11.16,9
fbxa-64,1
T28A11.2,5
T28A11.25,2
F35F10.5,6
F35F10.7,9
F35F10.6,10
F35F10.4,9
F35F10.18,2
F35F10.19,11
srbc-1,5
srbc-3,10
arrd-18,3
arrd-19,1
F35F10.1,2
F35F10.13,12
F35F10.14,9
C17B7.8,5
C17B7.9,1
C17B7.5,6
C17B7.4,5
C17B7.10,5
fbxa-65,1
C17B7.15,6
C17B7.12,2
scrm-3,2
C04E12.5,9
C04E12.2,6
srx-121,14
T20D4.11,9
T20D4.10,6
arrd-22,9
T20D4.5,10
srab-22,6
T20D4.19,0
srj-9,2
cfz-2,4
slc-28.2,14
slc-28.1,11
gst-33,8
lys-7,6
srbc-33,6
C07G3.15,11
C07G3.8,2
C07G3.10,6
ugt-64,0
str-225,2
str-228,11
str-227,6
irg-1,9
T24A6.7,5
nhr-221,3
nhr-93,3
srbc-67,14
nhr-222,5
sri-21,10
grl-28,9
T24A6.20,0
grl-29,9
grl-30,10
grl-31,6
T24A6.1,1
T24A6.16,13
F40C5.1,10
grl-27,2
T22F3.3,0
rpl-11.1,0
T22F3.2,1
T22F3.12,8
srh-213,2
srh-212,6
T22F3.7,2
T22F3.10,6
T22F3.11,5
F59B1.4,5
F59B1.2,3
srx-41,6
F59B1.8,1
F59B1.10,9
acr-23,2
str-113,10
Y39H10B.2,10
pals-33,9
W08A12.3,1
W08A12.2,7
unc-132,0
lin-40,4
T27C4.1,8
str-30,5
hpo-36,3
mtm-9,0
Y39H10A.6,0
chk-1,0
oac-55,2
Y39H10A.1,8
R08E5.4,5
R08E5.1,2
R08E5.3,1
cysl-3,1
R08F11.1,2
R08F11.7,10
srt-30,13
cyp-33C8,3
R08F11.4,10
srw-7,13
srw-6,6
scl-12,6
H10D18.5,3
H10D18.1,3
ugt-32,10
nhr-185,10
nhr-186,3
nhr-188,3
nhr-189,5
nhr-187,5
nhr-157,5
nhr-158,5
nhr-159,5
nhr-124,3
C17E7.13,1
C17E7.9,2
C17E7.12,2
C17E7.4,2
nhr-156,3
srx-68,14
srx-66,6
srx-65,6
cyp-35A5,2
cyp-34A5,5
cyp-34A6,5
cyp-34A7,12
cyp-34A8,5
cyp-34A9,2
str-82,13
str-83,10
nlp-34,2
nlp-31,0
nlp-30,3
nlp-29,8
nlp-28,11
nlp-27,6
srx-62,13
srh-8,13
srh-4,13
srw-89,10
K09D9.3,13
K09D9.14,5
cyp-35A3,5
K09D9.1,2
cyp-35A4,6
C49G7.7,9
C49G7.13,6
C49G7.12,2
C49G7.10,3
irg-2,10
phat-3,6
C49G7.3,6
srh-169,9
djr-1.2,12
otpl-2,11
srh-211,2
F38H12.5,10
nhr-181,5
T05B4.14,6
T05B4.8,3
T05B4.9,2
T05B4.10,9
phat-5,8
T05B4.12,6
T05B4.13,2
phat-4,8
nhr-57,1
lgc-1,2
lgc-29,2
Y45G5AL.1,1
Y45G5AM.6,1
Y45G5AM.5,1
Y45G5AM.4,2
Y45G5AM.3,1
Y45G5AM.7,4
coh-4,1
Y45G5AM.2,2
Y45G5AM.9,1
nhr-114,1
H43I07.3,0
rpac-40,0
H43I07.1,0
H43I07.4,2
nlp-9,3
nlp-13,3
srh-204,13
srt-12,5
srt-13,10
srt-14,10
srt-3,12
srt-20,9
srt-19,2
srh-193,13
F47D2.11,6
ZC132.11,8
ZC132.3,3
srh-192,6
ZC132.9,5
R02D1.2,3
nhr-125,3
D2063.1,7
oac-12,6
irld-1,1
glrx-3,4
figl-1,1
hpo-18,0
mcm-7,4
F32D1.3,0
grl-13,2
F32D1.11,2
F32D1.5,7
fipp-1,4
neg-1,3
F32D1.7,3
F32D1.8,2
F13A2.1,2
F13A2.2,3
F13A2.10,2
F13A2.9,11
F13A2.3,6
F13A2.4,2
F13A2.5,3
nhr-118,6
Y47D7A.3,5
grl-5,8
Y47D7A.6,6
skr-14,0
skr-7,0
Y47D7A.9,12
Y47D7A.15,2
Y47D7A.13,7
rft-1,5
rft-2,1
gnrr-5,3
T08H10.3,5
str-35,6
T08H10.4,6
T08H10.1,0
unc-62,4
T28F12.1,1
sos-1,1
Y61A9LA.12,6
Y61A9LA.7,1
Y61A9LA.4,11
sut-2,0
Y61A9LA.3,0
hpo-39,2
Y61A9LA.1,3
Y61A9LA.11,0
Y61A9LA.10,0
F54D11.4,1
sumv-2,0
pmt-2,0
F54D11.3,1
soc-1,1
F41F3.3,7
F41F3.8,2
col-139,12
srx-74,11
srx-77,14
K03B4.9,5
K03B4.8,5
K03B4.6,13
K03B4.4,3
taf-10,0
K03B4.2,1
K03B4.1,0
cpg-8,7
ZC266.1,5
oac-24,6
prx-6,1
F39G3.5,1
F39G3.4,6
tig-2,1
F39G3.3,0
F39G3.2,1
ugt-61,1
C18G1.6,9
hil-4,4
pgl-3,2
C18G1.9,6
elt-7,1
C18G1.1,3
Y60C6A.1,10
Y60C6A.2,10
R02F11.9,9
R02F11.11,13
R02F11.2,5
R02F11.1,7
R02F11.3,1
R02F11.4,0
adss-1,7
hsp-6,0
C37H5.5,0
nas-9,6
cwp-1,6
cwp-2,3
cwp-3,3
abhd-5.2,8
abhd-5.1,3
nex-4,3
C37H5.13,4
srd-32,8
srd-33,5
T19H12.6,2
str-32,6
T19H12.3,8
ugt-12,1
T19H12.2,0
ugt-11,1
ugt-9,2
ugt-10,6
ugt-8,9
ugt-14,2
ugt-13,1
H23N18.5,3
H23N18.6,2
C02E7.7,7
C02E7.6,7
srh-23,2
srh-22,2
srh-20,10
srh-21,5
C02E7.10,6
str-211,12
str-209,2
str-207,6
str-208,11
tam-1,4
srsx-9,6
srsx-10,6
F26G5.1,2
srsx-11,14
ncx-8,9
ncx-9,6
ugt-7,12
srr-8,9
srr-6,5
srr-4,8
cpt-4,1
swt-7,1
K11D12.13,5
K11D12.6,6
K11D12.7,0
K11D12.11,1
K11D12.8,9
K11D12.9,3
pqn-51,4
K11D12.12,0
cwp-4,5
mlk-1,3
Y58A7A.1,3
Y58A7A.2,1
Y58A7A.3,2
Y58A7A.4,1
Y58A7A.5,1
glb-32,3
C04F5.2,5
unc-46,8
srab-1,3
srab-3,5
ugt-63,2
C04F5.8,0
C04F5.9,1
sid-1,1
F14F9.5,4
F14F9.8,5
F14F9.4,5
F14F9.3,9
