wbid,term,found
WBGene00002029,regulation of neuron differentiation GO:0045664,1.0
WBGene00013082,regulation of neuron differentiation GO:0045664,1.0
WBGene00004267,regulation of neuron differentiation GO:0045664,1.0
WBGene00001007,regulation of neuron differentiation GO:0045664,1.0
WBGene00003911,regulation of neuron differentiation GO:0045664,1.0
WBGene00001017,regulation of neuron differentiation GO:0045664,1.0
WBGene00011953,regulation of neuron differentiation GO:0045664,1.0
WBGene00006324,regulation of neuron differentiation GO:0045664,1.0
WBGene00013223,regulation of neuron differentiation GO:0045664,1.0
WBGene00006840,regulation of neuron differentiation GO:0045664,1.0
WBGene00006769,regulation of neuron differentiation GO:0045664,1.0
WBGene00017381,regulation of neuron differentiation GO:0045664,1.0
WBGene00016611,regulation of neuron differentiation GO:0045664,1.0
WBGene00001648,regulation of neuron differentiation GO:0045664,1.0
WBGene00004140,regulation of neuron differentiation GO:0045664,1.0
WBGene00006444,regulation of neuron differentiation GO:0045664,1.0
WBGene00009977,regulation of neuron differentiation GO:0045664,1.0
WBGene00000962,regulation of neuron differentiation GO:0045664,1.0
WBGene00006923,regulation of neuron differentiation GO:0045664,1.0
WBGene00006786,regulation of neuron differentiation GO:0045664,1.0
WBGene00006776,regulation of neuron differentiation GO:0045664,1.0
WBGene00012184,regulation of neuron differentiation GO:0045664,1.0
WBGene00000407,regulation of neuron differentiation GO:0045664,1.0
WBGene00019407,regulation of neuron differentiation GO:0045664,1.0
WBGene00001949,regulation of neuron differentiation GO:0045664,1.0
WBGene00016354,regulation of neuron differentiation GO:0045664,1.0
WBGene00006745,regulation of neuron differentiation GO:0045664,1.0
WBGene00004732,regulation of neuron differentiation GO:0045664,1.0
WBGene00001165,regulation of neuron differentiation GO:0045664,1.0
WBGene00022697,regulation of neuron differentiation GO:0045664,1.0
WBGene00000424,regulation of neuron differentiation GO:0045664,1.0
WBGene00000366,regulation of neuron differentiation GO:0045664,1.0
WBGene00004729,regulation of neuron differentiation GO:0045664,1.0
WBGene00006788,regulation of neuron differentiation GO:0045664,1.0
WBGene00006843,regulation of neuron differentiation GO:0045664,1.0
WBGene00006970,regulation of neuron differentiation GO:0045664,1.0
WBGene00009939,regulation of neuron differentiation GO:0045664,1.0
WBGene00003239,regulation of neuron differentiation GO:0045664,1.0
WBGene00006805,regulation of neuron differentiation GO:0045664,1.0
WBGene00013678,peptide biosynthetic process GO:0043043,1.0
WBGene00018391,peptide biosynthetic process GO:0043043,1.0
WBGene00001497,peptide biosynthetic process GO:0043043,1.0
WBGene00002059,peptide biosynthetic process GO:0043043,1.0
WBGene00002152,peptide biosynthetic process GO:0043043,1.0
WBGene00009246,peptide biosynthetic process GO:0043043,1.0
WBGene00004189,peptide biosynthetic process GO:0043043,1.0
WBGene00010303,peptide biosynthetic process GO:0043043,1.0
WBGene00001227,peptide biosynthetic process GO:0043043,1.0
WBGene00019076,peptide biosynthetic process GO:0043043,1.0
WBGene00001226,peptide biosynthetic process GO:0043043,1.0
WBGene00004497,peptide biosynthetic process GO:0043043,1.0
WBGene00011449,peptide biosynthetic process GO:0043043,1.0
WBGene00015703,peptide biosynthetic process GO:0043043,1.0
WBGene00003038,peptide biosynthetic process GO:0043043,1.0
WBGene00002001,peptide biosynthetic process GO:0043043,1.0
WBGene00004437,peptide biosynthetic process GO:0043043,1.0
WBGene00013677,peptide biosynthetic process GO:0043043,1.0
WBGene00007784,peptide biosynthetic process GO:0043043,1.0
WBGene00015133,peptide biosynthetic process GO:0043043,1.0
WBGene00185067,peptide biosynthetic process GO:0043043,1.0
WBGene00011334,peptide biosynthetic process GO:0043043,1.0
WBGene00016057,peptide biosynthetic process GO:0043043,1.0
WBGene00013898,peptide biosynthetic process GO:0043043,1.0
WBGene00007623,peptide biosynthetic process GO:0043043,1.0
WBGene00002238,peptide biosynthetic process GO:0043043,1.0
WBGene00003415,peptide biosynthetic process GO:0043043,1.0
WBGene00003073,peptide biosynthetic process GO:0043043,1.0
WBGene00009880,peptide biosynthetic process GO:0043043,1.0
WBGene00018475,peptide biosynthetic process GO:0043043,1.0
WBGene00020348,peptide biosynthetic process GO:0043043,1.0
WBGene00001169,peptide biosynthetic process GO:0043043,1.0
WBGene00044321,peptide biosynthetic process GO:0043043,1.0
WBGene00002060,peptide biosynthetic process GO:0043043,1.0
WBGene00002083,peptide biosynthetic process GO:0043043,1.0
WBGene00013605,peptide biosynthetic process GO:0043043,1.0
WBGene00019838,peptide biosynthetic process GO:0043043,1.0
WBGene00016249,peptide biosynthetic process GO:0043043,1.0
WBGene00020868,peptide biosynthetic process GO:0043043,1.0
WBGene00021634,peptide biosynthetic process GO:0043043,1.0
WBGene00010458,peptide biosynthetic process GO:0043043,1.0
WBGene00012179,peptide biosynthetic process GO:0043043,1.0
WBGene00003826,peptide biosynthetic process GO:0043043,1.0
WBGene00012768,peptide biosynthetic process GO:0043043,1.0
WBGene00009305,peptide biosynthetic process GO:0043043,1.0
WBGene00000369,peptide biosynthetic process GO:0043043,1.0
WBGene00010624,peptide biosynthetic process GO:0043043,1.0
WBGene00006331,peptide biosynthetic process GO:0043043,1.0
WBGene00004132,peptide biosynthetic process GO:0043043,1.0
WBGene00014165,peptide biosynthetic process GO:0043043,1.0
WBGene00015185,peptide biosynthetic process GO:0043043,1.0
WBGene00012037,peptide biosynthetic process GO:0043043,1.0
WBGene00022045,peptide biosynthetic process GO:0043043,1.0
WBGene00004190,peptide biosynthetic process GO:0043043,1.0
WBGene00010054,peptide biosynthetic process GO:0043043,1.0
WBGene00013324,peptide biosynthetic process GO:0043043,1.0
WBGene00020499,peptide biosynthetic process GO:0043043,1.0
WBGene00007000,peptide biosynthetic process GO:0043043,1.0
WBGene00023067,peptide biosynthetic process GO:0043043,1.0
WBGene00018932,peptide biosynthetic process GO:0043043,1.0
WBGene00001579,peptide biosynthetic process GO:0043043,1.0
WBGene00016496,peptide biosynthetic process GO:0043043,1.0
WBGene00015007,peptide biosynthetic process GO:0043043,1.0
WBGene00002062,peptide biosynthetic process GO:0043043,1.0
WBGene00020718,peptide biosynthetic process GO:0043043,1.0
WBGene00020269,peptide biosynthetic process GO:0043043,1.0
WBGene00019971,peptide biosynthetic process GO:0043043,1.0
WBGene00004498,peptide biosynthetic process GO:0043043,1.0
WBGene00002845,peptide biosynthetic process GO:0043043,1.0
WBGene00015920,peptide biosynthetic process GO:0043043,1.0
WBGene00006617,peptide biosynthetic process GO:0043043,1.0
WBGene00003785,peptide biosynthetic process GO:0043043,1.0
WBGene00001209,peptide biosynthetic process GO:0043043,1.0
WBGene00008670,peptide biosynthetic process GO:0043043,1.0
WBGene00000197,peptide biosynthetic process GO:0043043,1.0
WBGene00001336,peptide biosynthetic process GO:0043043,1.0
WBGene00016906,peptide biosynthetic process GO:0043043,1.0
WBGene00017319,peptide biosynthetic process GO:0043043,1.0
WBGene00016624,peptide biosynthetic process GO:0043043,1.0
WBGene00001229,peptide biosynthetic process GO:0043043,1.0
WBGene00010560,peptide biosynthetic process GO:0043043,1.0
WBGene00003825,peptide biosynthetic process GO:0043043,1.0
WBGene00001338,peptide biosynthetic process GO:0043043,1.0
WBGene00012244,peptide biosynthetic process GO:0043043,1.0
WBGene00001230,peptide biosynthetic process GO:0043043,1.0
WBGene00015547,peptide biosynthetic process GO:0043043,1.0
WBGene00021466,peptide biosynthetic process GO:0043043,1.0
WBGene00014224,peptide biosynthetic process GO:0043043,1.0
WBGene00017924,peptide biosynthetic process GO:0043043,1.0
WBGene00003559,peptide biosynthetic process GO:0043043,1.0
WBGene00020717,peptide biosynthetic process GO:0043043,1.0
WBGene00021351,peptide biosynthetic process GO:0043043,1.0
WBGene00015296,peptide biosynthetic process GO:0043043,1.0
WBGene00004679,peptide biosynthetic process GO:0043043,1.0
WBGene00021845,peptide biosynthetic process GO:0043043,1.0
WBGene00000800,peptide biosynthetic process GO:0043043,1.0
WBGene00008452,peptide biosynthetic process GO:0043043,1.0
WBGene00016142,peptide biosynthetic process GO:0043043,1.0
WBGene00011759,peptide biosynthetic process GO:0043043,1.0
WBGene00004443,peptide biosynthetic process GO:0043043,1.0
WBGene00012738,peptide biosynthetic process GO:0043043,1.0
WBGene00004422,peptide biosynthetic process GO:0043043,1.0
WBGene00011391,peptide biosynthetic process GO:0043043,1.0
WBGene00010280,peptide biosynthetic process GO:0043043,1.0
WBGene00002244,peptide biosynthetic process GO:0043043,1.0
WBGene00022583,peptide biosynthetic process GO:0043043,1.0
WBGene00015092,peptide biosynthetic process GO:0043043,1.0
WBGene00002064,peptide biosynthetic process GO:0043043,1.0
WBGene00001094,peptide biosynthetic process GO:0043043,1.0
WBGene00003214,peptide biosynthetic process GO:0043043,1.0
WBGene00001423,peptide biosynthetic process GO:0043043,1.0
WBGene00002583,peptide biosynthetic process GO:0043043,1.0
WBGene00001225,peptide biosynthetic process GO:0043043,1.0
WBGene00001527,peptide biosynthetic process GO:0043043,1.0
WBGene00015346,peptide biosynthetic process GO:0043043,1.0
WBGene00019162,peptide biosynthetic process GO:0043043,1.0
WBGene00008769,peptide biosynthetic process GO:0043043,1.0
WBGene00016139,peptide biosynthetic process GO:0043043,1.0
WBGene00004490,peptide biosynthetic process GO:0043043,1.0
WBGene00009189,peptide biosynthetic process GO:0043043,1.0
WBGene00019543,peptide biosynthetic process GO:0043043,1.0
WBGene00019537,peptide biosynthetic process GO:0043043,1.0
WBGene00004453,peptide biosynthetic process GO:0043043,1.0
WBGene00004245,peptide biosynthetic process GO:0043043,1.0
WBGene00001337,peptide biosynthetic process GO:0043043,1.0
WBGene00005663,peptide biosynthetic process GO:0043043,1.0
WBGene00012645,peptide biosynthetic process GO:0043043,1.0
WBGene00001233,peptide biosynthetic process GO:0043043,1.0
WBGene00004273,hydrolase activity acting on acid anhydrides GO:0016817,1.0
WBGene00010699,hydrolase activity acting on acid anhydrides GO:0016817,1.0
WBGene00006888,hydrolase activity acting on acid anhydrides GO:0016817,1.0
WBGene00004048,hydrolase activity acting on acid anhydrides GO:0016817,1.0
WBGene00002223,hydrolase activity acting on acid anhydrides GO:0016817,1.0
WBGene00015418,hydrolase activity acting on acid anhydrides GO:0016817,1.0
WBGene00009246,hydrolase activity acting on acid anhydrides GO:0016817,1.0
WBGene00006437,hydrolase activity acting on acid anhydrides GO:0016817,1.0
WBGene00011449,hydrolase activity acting on acid anhydrides GO:0016817,1.0
WBGene00008149,hydrolase activity acting on acid anhydrides GO:0016817,1.0
WBGene00007784,hydrolase activity acting on acid anhydrides GO:0016817,1.0
WBGene00006537,hydrolase activity acting on acid anhydrides GO:0016817,1.0
WBGene00004302,hydrolase activity acting on acid anhydrides GO:0016817,1.0
WBGene00001526,hydrolase activity acting on acid anhydrides GO:0016817,1.0
WBGene00003156,hydrolase activity acting on acid anhydrides GO:0016817,1.0
WBGene00003818,hydrolase activity acting on acid anhydrides GO:0016817,1.0
WBGene00009012,hydrolase activity acting on acid anhydrides GO:0016817,1.0
WBGene00001661,hydrolase activity acting on acid anhydrides GO:0016817,1.0
WBGene00001134,hydrolase activity acting on acid anhydrides GO:0016817,1.0
WBGene00012059,hydrolase activity acting on acid anhydrides GO:0016817,1.0
WBGene00010631,hydrolase activity acting on acid anhydrides GO:0016817,1.0
WBGene00004754,hydrolase activity acting on acid anhydrides GO:0016817,1.0
WBGene00012342,hydrolase activity acting on acid anhydrides GO:0016817,1.0
WBGene00002036,hydrolase activity acting on acid anhydrides GO:0016817,1.0
WBGene00001358,hydrolase activity acting on acid anhydrides GO:0016817,1.0
WBGene00022051,hydrolase activity acting on acid anhydrides GO:0016817,1.0
WBGene00010260,hydrolase activity acting on acid anhydrides GO:0016817,1.0
WBGene00009825,hydrolase activity acting on acid anhydrides GO:0016817,1.0
WBGene00000875,hydrolase activity acting on acid anhydrides GO:0016817,1.0
WBGene00004271,hydrolase activity acting on acid anhydrides GO:0016817,1.0
WBGene00004284,hydrolase activity acting on acid anhydrides GO:0016817,1.0
WBGene00001169,hydrolase activity acting on acid anhydrides GO:0016817,1.0
WBGene00019767,hydrolase activity acting on acid anhydrides GO:0016817,1.0
WBGene00002083,hydrolase activity acting on acid anhydrides GO:0016817,1.0
WBGene00002026,hydrolase activity acting on acid anhydrides GO:0016817,1.0
WBGene00001145,hydrolase activity acting on acid anhydrides GO:0016817,1.0
WBGene00003583,hydrolase activity acting on acid anhydrides GO:0016817,1.0
WBGene00008694,hydrolase activity acting on acid anhydrides GO:0016817,1.0
WBGene00007646,hydrolase activity acting on acid anhydrides GO:0016817,1.0
WBGene00002007,hydrolase activity acting on acid anhydrides GO:0016817,1.0
WBGene00020687,hydrolase activity acting on acid anhydrides GO:0016817,1.0
WBGene00017162,hydrolase activity acting on acid anhydrides GO:0016817,1.0
WBGene00003158,hydrolase activity acting on acid anhydrides GO:0016817,1.0
WBGene00018967,hydrolase activity acting on acid anhydrides GO:0016817,1.0
WBGene00022021,hydrolase activity acting on acid anhydrides GO:0016817,1.0
WBGene00004272,hydrolase activity acting on acid anhydrides GO:0016817,1.0
WBGene00018075,hydrolase activity acting on acid anhydrides GO:0016817,1.0
WBGene00020833,hydrolase activity acting on acid anhydrides GO:0016817,1.0
WBGene00001516,hydrolase activity acting on acid anhydrides GO:0016817,1.0
WBGene00003254,hydrolase activity acting on acid anhydrides GO:0016817,1.0
WBGene00012960,hydrolase activity acting on acid anhydrides GO:0016817,1.0
WBGene00004340,hydrolase activity acting on acid anhydrides GO:0016817,1.0
WBGene00017699,hydrolase activity acting on acid anhydrides GO:0016817,1.0
WBGene00018987,hydrolase activity acting on acid anhydrides GO:0016817,1.0
WBGene00006974,hydrolase activity acting on acid anhydrides GO:0016817,1.0
WBGene00009322,hydrolase activity acting on acid anhydrides GO:0016817,1.0
WBGene00006760,hydrolase activity acting on acid anhydrides GO:0016817,1.0
WBGene00012896,hydrolase activity acting on acid anhydrides GO:0016817,1.0
WBGene00011032,hydrolase activity acting on acid anhydrides GO:0016817,1.0
WBGene00004267,hydrolase activity acting on acid anhydrides GO:0016817,1.0
WBGene00016073,hydrolase activity acting on acid anhydrides GO:0016817,1.0
WBGene00001007,hydrolase activity acting on acid anhydrides GO:0016817,1.0
WBGene00000482,hydrolase activity acting on acid anhydrides GO:0016817,1.0
WBGene00003407,hydrolase activity acting on acid anhydrides GO:0016817,1.0
WBGene00006497,hydrolase activity acting on acid anhydrides GO:0016817,1.0
WBGene00004367,hydrolase activity acting on acid anhydrides GO:0016817,1.0
WBGene00013768,hydrolase activity acting on acid anhydrides GO:0016817,1.0
WBGene00003776,hydrolase activity acting on acid anhydrides GO:0016817,1.0
WBGene00009919,hydrolase activity acting on acid anhydrides GO:0016817,1.0
WBGene00004274,hydrolase activity acting on acid anhydrides GO:0016817,1.0
WBGene00004307,hydrolase activity acting on acid anhydrides GO:0016817,1.0
WBGene00007000,hydrolase activity acting on acid anhydrides GO:0016817,1.0
WBGene00001558,hydrolase activity acting on acid anhydrides GO:0016817,1.0
WBGene00004204,hydrolase activity acting on acid anhydrides GO:0016817,1.0
WBGene00019317,hydrolase activity acting on acid anhydrides GO:0016817,1.0
WBGene00000939,hydrolase activity acting on acid anhydrides GO:0016817,1.0
WBGene00001840,hydrolase activity acting on acid anhydrides GO:0016817,1.0
WBGene00006528,hydrolase activity acting on acid anhydrides GO:0016817,1.0
WBGene00006364,hydrolase activity acting on acid anhydrides GO:0016817,1.0
WBGene00016496,hydrolase activity acting on acid anhydrides GO:0016817,1.0
WBGene00003777,hydrolase activity acting on acid anhydrides GO:0016817,1.0
WBGene00003582,hydrolase activity acting on acid anhydrides GO:0016817,1.0
WBGene00000248,hydrolase activity acting on acid anhydrides GO:0016817,1.0
